,,5706,79170,043416,REGION IV-A - CALABARZON,LAGUNA,MAJAYJAY,Pook Barangay Hall,Barangay Pook,"Monday, January 15, 2018"
,,5706,79171,043416,REGION IV-A - CALABARZON,LAGUNA,MAJAYJAY,Rizal Barangay Hall,Barangay Rizal,"Monday, January 15, 2018"
,,5706,79172,043416,REGION IV-A - CALABARZON,LAGUNA,MAJAYJAY,Rizal Chapel,Barangay Rizal,"Monday, January 15, 2018"
,,5706,79173,043416,REGION IV-A - CALABARZON,LAGUNA,MAJAYJAY,San Francisco Barangay Hall,Barangay San Francisco,"Monday, January 15, 2018"
,,5706,79174,043416,REGION IV-A - CALABARZON,LAGUNA,MAJAYJAY,San Isidro Barangay Hall,Barangay San Isidro,"Monday, January 15, 2018"
,,5706,79175,043416,REGION IV-A - CALABARZON,LAGUNA,MAJAYJAY,San Isidro Chapel,Barangay Isidro San,"Monday, January 15, 2018"
,,5706,79176,043416,REGION IV-A - CALABARZON,LAGUNA,MAJAYJAY,Majayjay Elementary School,Barangay San Miguel,"Monday, January 15, 2018"
,,5706,79177,043416,REGION IV-A - CALABARZON,LAGUNA,MAJAYJAY,San Miguel Barangay Hall,Barangay San Miguel,"Monday, January 15, 2018"
,,5706,79178,043416,REGION IV-A - CALABARZON,LAGUNA,MAJAYJAY,San Roque Barangay Hall,Barangay San Roque,"Monday, January 15, 2018"
,,5706,79179,043416,REGION IV-A - CALABARZON,LAGUNA,MAJAYJAY,San RoqueChapel,Barangay San Roque,"Monday, January 15, 2018"
,,5706,79180,043416,REGION IV-A - CALABARZON,LAGUNA,MAJAYJAY,Sta. Catalina Elementary School,Barangay Sta. Catalina,"Monday, January 15, 2018"
,,5706,79181,043416,REGION IV-A - CALABARZON,LAGUNA,MAJAYJAY,Gat Yantok Covered Court,Barangay Sta Catalina,"Monday, January 15, 2018"
,,5706,79182,043416,REGION IV-A - CALABARZON,LAGUNA,MAJAYJAY,Sta. Catalina Barangay Hall,Barangay Sta. Catalina,"Monday, January 15, 2018"
,,5706,79183,043416,REGION IV-A - CALABARZON,LAGUNA,MAJAYJAY,Suba Elementary,Barangay Suba,"Monday, January 15, 2018"
,,5706,79184,043416,REGION IV-A - CALABARZON,LAGUNA,MAJAYJAY,Suba Barangay Hall,Barangay Suba,"Monday, January 15, 2018"
,,5706,79185,043416,REGION IV-A - CALABARZON,LAGUNA,MAJAYJAY,Suba Basketball Court,Barangay Suba,"Monday, January 15, 2018"
,,5706,79186,043416,REGION IV-A - CALABARZON,LAGUNA,MAJAYJAY,Suba Catholic Church,Barangay Suba,"Monday, January 15, 2018"
,,5706,79187,043416,REGION IV-A - CALABARZON,LAGUNA,MAJAYJAY,Talortor Barangay Hall,Barangay Talortor,"Monday, January 15, 2018"
,,5706,79188,043416,REGION IV-A - CALABARZON,LAGUNA,MAJAYJAY,Talortor Basketball Court,Barangay Talortor,"Monday, January 15, 2018"
,,5706,79189,043416,REGION IV-A - CALABARZON,LAGUNA,MAJAYJAY,Tanawan Barangay Hall,Barangay Tanawan,"Monday, January 15, 2018"
,,5706,79190,043416,REGION IV-A - CALABARZON,LAGUNA,MAJAYJAY,Tanawan Chapel,Barangay Tanawan,"Monday, January 15, 2018"
,,5706,79191,043416,REGION IV-A - CALABARZON,LAGUNA,MAJAYJAY,Taytay Barangay Hall,Barangay Taytay,"Monday, January 15, 2018"
,,5706,79192,043416,REGION IV-A - CALABARZON,LAGUNA,MAJAYJAY,Taytay Chapel,Barangay Taytay,"Monday, January 15, 2018"
,,5706,79193,043416,REGION IV-A - CALABARZON,LAGUNA,MAJAYJAY,Villa Nogales Barangay Hall,Barangay Villa Nogales,"Monday, January 15, 2018"
,,5706,79194,043416,REGION IV-A - CALABARZON,LAGUNA,MAJAYJAY,Botocan-Bakia Elementary School,Barangay Bakia,"Monday, January 15, 2018"
,,5706,79195,043416,REGION IV-A - CALABARZON,LAGUNA,MAJAYJAY,Sta. Catalina National High School,Barangay San Miguel,"Monday, January 15, 2018"
,,5285,73569,043417,REGION IV-A - CALABARZON,LAGUNA,NAGCARLAN,Nagcarlan Evacuation Center,,"Monday, November 06, 2017"
,,5271,73376,043418,REGION IV-A - CALABARZON,LAGUNA,PAETE,AGARAO COVERED COURT,Barangay 4 QUINALE,"Monday, November 06, 2017"
,,5287,73571,043419,REGION IV-A - CALABARZON,LAGUNA,PAGSANJAN,"Liwasang Don Manuel L. Soriano, Basement 1","Liwasang Don Manuel L. Soriano, Basement 1","Monday, November 06, 2017"
,,5306,73687,043420,REGION IV-A - CALABARZON,LAGUNA,PAKIL,1. Pakil Central Elementary School,"Barangay Burgos                        GPS-14°22'47.65""N 121°28'40.13""E; Elevation 7 m","Monday, November 06, 2017"
,,5306,73688,043420,REGION IV-A - CALABARZON,LAGUNA,PAKIL,2. C.C. Dalena Elementary School,"Barangay Gonzales                    GPS-14°23'04.80""N 121°28'36.78""E; Elevation 10 m                              ","Monday, November 06, 2017"
,,5306,73689,043420,REGION IV-A - CALABARZON,LAGUNA,PAKIL,3. Bulwagang Ignacio M. Martinez,"Barangay Taft                           GPS 14°22'49.88""N 121°28'43.52""E Elevation 11 m","Monday, November 06, 2017"
,,5306,73690,043420,REGION IV-A - CALABARZON,LAGUNA,PAKIL,4. Banilan Evacuation Facility (Banilan Plaza),"Barangay Banilan (Proper)         GPS 14°22'37.63""N 121°24'27.58""E Elevation 5 m","Monday, November 06, 2017"
,,5306,73691,043420,REGION IV-A - CALABARZON,LAGUNA,PAKIL,5. Banilan Elementary School So. Balite,"Barangay Banilan (So. Balite)     GPS 14°22'53.32""N 121°24' 03.31""E Elevation 36 m","Monday, November 06, 2017"
,,5306,73692,043420,REGION IV-A - CALABARZON,LAGUNA,PAKIL,6. Kabulusan Elementary School,"Barangay Kabulusan                  GPS 14°22'05.69""N 121°24'01.77""E Elevation 14 m","Monday, November 06, 2017"
,,5306,73693,043420,REGION IV-A - CALABARZON,LAGUNA,PAKIL,7. Kabulusan Covered Court,"Barangay Kabulusan                  GPS 14°22' 05.13""N 121°24'08.23""E Elevation 9 m","Monday, November 06, 2017"
,,5306,73694,043420,REGION IV-A - CALABARZON,LAGUNA,PAKIL,8. Casa Real Elementary School,"Barangay Casa Real                  GPS 14°21'16.45""N 121°23'48.1 ""E Elevation 7 m","Monday, November 06, 2017"
,,5306,73695,043420,REGION IV-A - CALABARZON,LAGUNA,PAKIL,9. Casa Real Covered Court,"Barangay Casa Real                  GPS 14°21'16.45""N 121°23'48.1 ""E Elevation 7 m","Monday, November 06, 2017"
,,5306,73696,043420,REGION IV-A - CALABARZON,LAGUNA,PAKIL,10. Matikiw Elementary School,"Barangay Matikiw                      GPS 14°21'07.59""N 121°23'21.35""E Elevation 12 m","Monday, November 06, 2017"
,,5306,73697,043420,REGION IV-A - CALABARZON,LAGUNA,PAKIL,11. Casinsin Elementary School,"Barangay Casinsin                    GPS 14°20'42.68""N 121°23'15.37""E Elevation 10 m","Monday, November 06, 2017"
,,5306,73698,043420,REGION IV-A - CALABARZON,LAGUNA,PAKIL,12. Casinsin Elementary School So. Maulawin,"Barangay Casinsin (So. Maulawin) GPS 14°21'14.80""N 121°22'34.28 ""E Elevation 33 m","Monday, November 06, 2017"
,,5328,73858,043421,REGION IV-A - CALABARZON,LAGUNA,PANGIL,PANGIL ELEMENTARY SCHOOL (GABALDON),"Barangay ISLA PANGIL, LAGUNA","Monday, November 06, 2017"
,,5328,73859,043421,REGION IV-A - CALABARZON,LAGUNA,PANGIL,ISLA DAY CARE CENTER,"Barangay ISLA PANGIL, LAGUNA","Monday, November 06, 2017"
,,5328,73860,043421,REGION IV-A - CALABARZON,LAGUNA,PANGIL,MUNICIPAL PUBLIC MARKET,"Barangay NATIVIDAD PANGIL, LAGUNA","Monday, November 06, 2017"
,,5328,73861,043421,REGION IV-A - CALABARZON,LAGUNA,PANGIL,NATIVIDAD DAY CARE CENTER (POBLACION),"SITIO IBABA, Barangay NATIVIDAD PANGIL, LAGUNA","Monday, November 06, 2017"
,,5328,73862,043421,REGION IV-A - CALABARZON,LAGUNA,PANGIL,TOURIST POLICE STATION,"SITIO PIIT Barangay NATIVIDAD PANGIL, LAGUNA","Monday, November 06, 2017"
,,5328,73863,043421,REGION IV-A - CALABARZON,LAGUNA,PANGIL,BARANGAY HEALTH CENTER,"SITIO PIIT Barangay NATIVIDAD PANGIL, LAGUNA","Monday, November 06, 2017"
,,5328,73864,043421,REGION IV-A - CALABARZON,LAGUNA,PANGIL,NATIVIDAD DAY CARE CENTER (EXTENSION),"SITIO PIIT Barangay NATIVIDAD PANGIL, LAGUNA","Monday, November 06, 2017"
,,5328,73865,043421,REGION IV-A - CALABARZON,LAGUNA,PANGIL,BARANGAY MULTI-PURPOSE HALL,"NATIVIDAD EXTENSION PANGIL, LAGUNA","Monday, November 06, 2017"
,,5328,73866,043421,REGION IV-A - CALABARZON,LAGUNA,PANGIL,CATHOLIC CHURCH,"Barangay GALALAN PANGIL, LAGUNA","Monday, November 06, 2017"
,,5328,73867,043421,REGION IV-A - CALABARZON,LAGUNA,PANGIL,BARANGAY HEALTH CENTER,"Barangay GALALAN PANGIL, LAGUNA","Monday, November 06, 2017"
,,5328,73868,043421,REGION IV-A - CALABARZON,LAGUNA,PANGIL,GALALAN DAY CARE CENTER,"Barangay GALALAN PANGIL, LAGUNA","Monday, November 06, 2017"
,,5328,73869,043421,REGION IV-A - CALABARZON,LAGUNA,PANGIL,VICTOR O. DE GUIA MEMORIAL ELEMENTARY SCHOOL,"Barangay BALIAN PANGIL, LAGUNA","Monday, November 06, 2017"
,,5328,73870,043421,REGION IV-A - CALABARZON,LAGUNA,PANGIL,BALIAN MULTI-PURPOSE HALL,"Barangay BALIAN PANGIL, LAGUNA","Monday, November 06, 2017"
,,5328,73871,043421,REGION IV-A - CALABARZON,LAGUNA,PANGIL,BARANGAY MULTI-PURPOSE HALL,"Barangay SULIB PANGIL, LAGUNA","Monday, November 06, 2017"
,,5328,73872,043421,REGION IV-A - CALABARZON,LAGUNA,PANGIL,BARANGAY MULTI-PURPOSE HALL,"SITIO IBABA Barangay SAN JOSE PANGIL, LAGUNA","Monday, November 06, 2017"
,,5328,73873,043421,REGION IV-A - CALABARZON,LAGUNA,PANGIL,SAN JOSE DAY CARE CENTER,"SITIO IBABA Barangay SAN JOSE PANGIL, LAGUNA","Monday, November 06, 2017"
,,5328,73874,043421,REGION IV-A - CALABARZON,LAGUNA,PANGIL,SULIB ELEMENTARY SCHOOL,"Barangay SULIB PANGIL, LAGUNA","Monday, November 06, 2017"
,,5328,73875,043421,REGION IV-A - CALABARZON,LAGUNA,PANGIL,IGLESIA NI CRISTO,"HIWAY Barangay SULIB PANGIL, LAGUNA","Monday, November 06, 2017"
,,5328,73876,043421,REGION IV-A - CALABARZON,LAGUNA,PANGIL,DAMBO ELEMENTARY SCHOOL,"Barangay DAMBO PANGIL, LAGUNA","Monday, November 06, 2017"
,,5328,73877,043421,REGION IV-A - CALABARZON,LAGUNA,PANGIL,DAMBO DAY CARE CENTER,"Barangay DAMBO PANGIL, LAGUNA","Monday, November 06, 2017"
,,5328,73878,043421,REGION IV-A - CALABARZON,LAGUNA,PANGIL,JOSE FERNANDO Y ZORILLA MEMORIAL ELEMENTARY SCHOOL,"Barangay MABATO-ASUFRE PANGIL, LAGUNA","Monday, November 06, 2017"
,,5328,73879,043421,REGION IV-A - CALABARZON,LAGUNA,PANGIL,BARANGAY MULTI-PURPOSE HALL,"Barangay MABATO-ASUFRE PANGIL, LAGUNA","Monday, November 06, 2017"
,,5328,73880,043421,REGION IV-A - CALABARZON,LAGUNA,PANGIL,ASUFRE DAY CARE CENTER,"Barangay MABATO-ASUFRE PANGIL, LAGUNA","Monday, November 06, 2017"
,,5483,75224,043423,REGION IV-A - CALABARZON,LAGUNA,RIZAL,Rizal Elementary School Covered Court,"Barangay Talaga, Rizal, Laguna","Wednesday, November 08, 2017"
,,5483,75225,043423,REGION IV-A - CALABARZON,LAGUNA,RIZAL,Antipolo Elemenray School Covered Court,"Barangay Antipolo, Rizal, Laguna","Wednesday, November 08, 2017"
,,5483,75226,043423,REGION IV-A - CALABARZON,LAGUNA,RIZAL,Pook Covered Court,"Barangay Pook, Rizal, Laguna","Wednesday, November 08, 2017"
,,5483,75227,043423,REGION IV-A - CALABARZON,LAGUNA,RIZAL,Cristobal S. Conducto MNHS Covered Court,"Barangay Pauli 2, Rizal, Laguna","Wednesday, November 08, 2017"
,,5483,75228,043423,REGION IV-A - CALABARZON,LAGUNA,RIZAL,Barangay Hall,"Barangay Antipolo, Rizal, Laguna","Wednesday, November 08, 2017"
,,5483,75229,043423,REGION IV-A - CALABARZON,LAGUNA,RIZAL,Barangay Hall,"Barangay West Poblacion, Rizal, Laguna","Wednesday, November 08, 2017"
,,5483,75230,043423,REGION IV-A - CALABARZON,LAGUNA,RIZAL,Barangay Hall,"Barangay East Poblacion, Rizal, Laguna","Wednesday, November 08, 2017"
,,5483,75231,043423,REGION IV-A - CALABARZON,LAGUNA,RIZAL,Barangay Hall,"Barangay Pauli 1, Rizal, Laguna","Wednesday, November 08, 2017"
,,5483,75232,043423,REGION IV-A - CALABARZON,LAGUNA,RIZAL,Barangay Hall,"Barangay Tuy, Rizal, Laguna","Wednesday, November 08, 2017"
,,5483,75233,043423,REGION IV-A - CALABARZON,LAGUNA,RIZAL,Barangay Hall,"Barangay Pook, Rizal, Laguna","Wednesday, November 08, 2017"
,,5483,75234,043423,REGION IV-A - CALABARZON,LAGUNA,RIZAL,Barangay Hall,"Barangay Laguan, Rizal, Laguna","Wednesday, November 08, 2017"
,,5483,75235,043423,REGION IV-A - CALABARZON,LAGUNA,RIZAL,Barangay Hall,"Barangay Tala, Rizal, Laguna","Wednesday, November 08, 2017"
,,5483,75236,043423,REGION IV-A - CALABARZON,LAGUNA,RIZAL,Barangay Hall,"Barangay Pauli 2, Rizal, Laguna","Wednesday, November 08, 2017"
,,5483,75237,043423,REGION IV-A - CALABARZON,LAGUNA,RIZAL,Barangay Hall,"Barangay  Entablado, Rizal, Laguna","Wednesday, November 08, 2017"
,,5316,73710,043424,REGION IV-A - CALABARZON,LAGUNA,SAN PABLO CITY,San Miguel Elementary School,"Barangay San Miguel, San Pablo City","Monday, November 06, 2017"
,,5316,73711,043424,REGION IV-A - CALABARZON,LAGUNA,SAN PABLO CITY,San Gabriel Elementary School,"Barangay San Gabriel, San Pablo City","Monday, November 06, 2017"
,,5316,73712,043424,REGION IV-A - CALABARZON,LAGUNA,SAN PABLO CITY,Ambray Elementary School,"Ambray Elementary School, San Pablo City","Monday, November 06, 2017"
,,5316,73713,043424,REGION IV-A - CALABARZON,LAGUNA,SAN PABLO CITY,Soledad Elementary School,"Barangay Soledad, , San Pablo City","Monday, November 06, 2017"
,,5316,73714,043424,REGION IV-A - CALABARZON,LAGUNA,SAN PABLO CITY,Sta Maria Elementary School,"Barangay Sta Maria, , San Pablo City","Monday, November 06, 2017"
,,5316,73715,043424,REGION IV-A - CALABARZON,LAGUNA,SAN PABLO CITY,San Anton Elementary School,"Barangay San Anton, San Pablo City","Monday, November 06, 2017"
,,5316,73716,043424,REGION IV-A - CALABARZON,LAGUNA,SAN PABLO CITY,PPP,"Barangay, Gabriel, San Pablo City","Monday, November 06, 2017"
,,5316,73717,043424,REGION IV-A - CALABARZON,LAGUNA,SAN PABLO CITY,Col Dizon Elementary School,San Pablo City,"Monday, November 06, 2017"
,,5316,73718,043424,REGION IV-A - CALABARZON,LAGUNA,SAN PABLO CITY,Guadalupe Elementary School, San Pablo City,"Monday, November 06, 2017"
,,5316,73719,043424,REGION IV-A - CALABARZON,LAGUNA,SAN PABLO CITY,5 Covered Court Ambray District,San Pablo City,"Monday, November 06, 2017"
,,5316,73720,043424,REGION IV-A - CALABARZON,LAGUNA,SAN PABLO CITY,San Pablo Central School,San Pablo City,"Monday, November 06, 2017"
,,5316,73721,043424,REGION IV-A - CALABARZON,LAGUNA,SAN PABLO CITY,San Lucas II,"Barangay San Lucas 2, San Pablo City","Monday, November 06, 2017"
,,5316,73722,043424,REGION IV-A - CALABARZON,LAGUNA,SAN PABLO CITY,CM Azcarate Elementary School,San Pablo City,"Monday, November 06, 2017"
,,5316,73723,043424,REGION IV-A - CALABARZON,LAGUNA,SAN PABLO CITY,Bagong Pook Elementary School,San Pablo City,"Monday, November 06, 2017"
,,5316,73724,043424,REGION IV-A - CALABARZON,LAGUNA,SAN PABLO CITY,SPCNHS,San Pablo City,"Monday, November 06, 2017"
,,5316,73725,043424,REGION IV-A - CALABARZON,LAGUNA,SAN PABLO CITY,CLDDMNHS,San Pablo City,"Monday, November 06, 2017"
,,5316,73726,043424,REGION IV-A - CALABARZON,LAGUNA,SAN PABLO CITY,4 covered courts,"Lakeside District, San Pablo City","Monday, November 06, 2017"
,,5316,73727,043424,REGION IV-A - CALABARZON,LAGUNA,SAN PABLO CITY,1 Gymnasium,"Lakeside District, San Pablo City","Monday, November 06, 2017"
,,5316,73728,043424,REGION IV-A - CALABARZON,LAGUNA,SAN PABLO CITY,Dapdapan Elementary School,San Pablo City,"Monday, November 06, 2017"
,,5316,73729,043424,REGION IV-A - CALABARZON,LAGUNA,SAN PABLO CITY,Platon Elementary School,San Pablo City,"Monday, November 06, 2017"
,,5316,73730,043424,REGION IV-A - CALABARZON,LAGUNA,SAN PABLO CITY,Magcaseville Elementary School,San Pablo City,"Monday, November 06, 2017"
,,5316,73731,043424,REGION IV-A - CALABARZON,LAGUNA,SAN PABLO CITY,2 Covered Courts,San Pablo City,"Monday, November 06, 2017"
,,5316,73732,043424,REGION IV-A - CALABARZON,LAGUNA,SAN PABLO CITY,Del Remedio Elementary School,San Pablo City,"Monday, November 06, 2017"
,,5316,73733,043424,REGION IV-A - CALABARZON,LAGUNA,SAN PABLO CITY,Del Remedio National High School,San Pablo City,"Monday, November 06, 2017"
,,5316,73734,043424,REGION IV-A - CALABARZON,LAGUNA,SAN PABLO CITY,Margarita Lopes Laurel Elementary School,San Pablo City,"Monday, November 06, 2017"
,,5316,73735,043424,REGION IV-A - CALABARZON,LAGUNA,SAN PABLO CITY,Prudencia Elementary School,San Pablo City,"Monday, November 06, 2017"
,,5316,73736,043424,REGION IV-A - CALABARZON,LAGUNA,SAN PABLO CITY,Prudencia National High School,San Pablo City,"Monday, November 06, 2017"
,,5316,73737,043424,REGION IV-A - CALABARZON,LAGUNA,SAN PABLO CITY,4 Covered Courts,San Pablo City,"Monday, November 06, 2017"
,,5316,73738,043424,REGION IV-A - CALABARZON,LAGUNA,SAN PABLO CITY,DEBES,San Pablo City,"Monday, November 06, 2017"
,,5316,73739,043424,REGION IV-A - CALABARZON,LAGUNA,SAN PABLO CITY,San Gregorio Elementary School,San Pablo City,"Monday, November 06, 2017"
,,5316,73740,043424,REGION IV-A - CALABARZON,LAGUNA,SAN PABLO CITY,Sta. Ana Elementary School,San Pablo City,"Monday, November 06, 2017"
,,5316,73741,043424,REGION IV-A - CALABARZON,LAGUNA,SAN PABLO CITY,San Vicente Elementary School,San Pablo City,"Monday, November 06, 2017"
,,5316,73742,043424,REGION IV-A - CALABARZON,LAGUNA,SAN PABLO CITY,San Antonio I Elementary School,San Pablo City,"Monday, November 06, 2017"
,,5316,73743,043424,REGION IV-A - CALABARZON,LAGUNA,SAN PABLO CITY,San Antonio II Elementary School,San Pablo City,"Monday, November 06, 2017"
,,5316,73744,043424,REGION IV-A - CALABARZON,LAGUNA,SAN PABLO CITY,San Vicente National High School,San Pablo City,"Monday, November 06, 2017"
,,5316,73745,043424,REGION IV-A - CALABARZON,LAGUNA,SAN PABLO CITY,San Joaquin Elementary School,San Pablo City,"Monday, November 06, 2017"
,,5316,73746,043424,REGION IV-A - CALABARZON,LAGUNA,SAN PABLO CITY,4 Covered Courts,San Pablo City,"Monday, November 06, 2017"
,,5316,73747,043424,REGION IV-A - CALABARZON,LAGUNA,SAN PABLO CITY,Concepcion Elementary School,San Pablo City,"Monday, November 06, 2017"
,,5316,73748,043424,REGION IV-A - CALABARZON,LAGUNA,SAN PABLO CITY,Dolores Elementary School,San Pablo City,"Monday, November 06, 2017"
,,5316,73749,043424,REGION IV-A - CALABARZON,LAGUNA,SAN PABLO CITY,Dolores National High School,San Pablo City,"Monday, November 06, 2017"
,,5316,73750,043424,REGION IV-A - CALABARZON,LAGUNA,SAN PABLO CITY,San Pedro Elementary School,San Pablo City,"Monday, November 06, 2017"
,,5316,73751,043424,REGION IV-A - CALABARZON,LAGUNA,SAN PABLO CITY,Guerilla Elementary School,San Pablo City,"Monday, November 06, 2017"
,,5316,73752,043424,REGION IV-A - CALABARZON,LAGUNA,SAN PABLO CITY,1 Covered Courts,San Pablo City,"Monday, November 06, 2017"
,,5316,73753,043424,REGION IV-A - CALABARZON,LAGUNA,SAN PABLO CITY,Fule Almeda Elementary School,San Pablo City,"Monday, November 06, 2017"
,,5316,73754,043424,REGION IV-A - CALABARZON,LAGUNA,SAN PABLO CITY,Banaad Elementary School,San Pablo City,"Monday, November 06, 2017"
,,5316,73755,043424,REGION IV-A - CALABARZON,LAGUNA,SAN PABLO CITY,Sta Veronica Elementary School,San Pablo City,"Monday, November 06, 2017"
,,5316,73756,043424,REGION IV-A - CALABARZON,LAGUNA,SAN PABLO CITY,Sta. Monica Elementary School,San Pablo City,"Monday, November 06, 2017"
,,5316,73757,043424,REGION IV-A - CALABARZON,LAGUNA,SAN PABLO CITY,Bagong Lipnan Elementary School,San Pablo City,"Monday, November 06, 2017"
,,5316,73758,043424,REGION IV-A - CALABARZON,LAGUNA,SAN PABLO CITY,San Roque Elementary School,San Pablo City,"Monday, November 06, 2017"
,,5316,73759,043424,REGION IV-A - CALABARZON,LAGUNA,SAN PABLO CITY,Bagong Bayan Elementary School,San Pablo City,"Monday, November 06, 2017"
,,5316,73760,043424,REGION IV-A - CALABARZON,LAGUNA,SAN PABLO CITY,6 Covered Courts,San Pablo City,"Monday, November 06, 2017"
,,5292,73586,043425,REGION IV-A - CALABARZON,LAGUNA,CITY OF SAN PEDRO,Rosario Complex evacuation Center,"Rosario Complex, Barangay San Vicente","Monday, November 06, 2017"
,,5292,73587,043425,REGION IV-A - CALABARZON,LAGUNA,CITY OF SAN PEDRO,San Pedro Town Center,"San Antonio Town Center,Barangay San Antonio","Monday, November 06, 2017"
,,5292,73588,043425,REGION IV-A - CALABARZON,LAGUNA,CITY OF SAN PEDRO,Sampaguita Village National High School /  Covered Court / Open Space Calendola II,Barangay Calendola,"Monday, November 06, 2017"
,,5292,73589,043425,REGION IV-A - CALABARZON,LAGUNA,CITY OF SAN PEDRO,Central Elementary School,Barangay Poblacion,"Monday, November 06, 2017"
,,5292,73590,043425,REGION IV-A - CALABARZON,LAGUNA,CITY OF SAN PEDRO,Cuyab Elementary School / Covered court,Barangay Cuyab,"Monday, November 06, 2017"
,,5292,73591,043425,REGION IV-A - CALABARZON,LAGUNA,CITY OF SAN PEDRO,Landayan Covered Court,Barangay Landayan,"Monday, November 06, 2017"
,,5292,73592,043425,REGION IV-A - CALABARZON,LAGUNA,CITY OF SAN PEDRO,Pacita Elementary School / Covered Court,"Pacita 1, Barangay San Vicente","Monday, November 06, 2017"
,,5292,73593,043425,REGION IV-A - CALABARZON,LAGUNA,CITY OF SAN PEDRO,Laguerta Covered Court,San Vicente Proper,"Monday, November 06, 2017"
,,5292,73594,043425,REGION IV-A - CALABARZON,LAGUNA,CITY OF SAN PEDRO,Rosario Cvered Court,"Rosario, San Vicente ","Monday, November 06, 2017"
,,5292,73595,043425,REGION IV-A - CALABARZON,LAGUNA,CITY OF SAN PEDRO,Pacita Covered Court / Convention Court,"Pacita 11, San Vicente","Monday, November 06, 2017"
,,5292,73596,043425,REGION IV-A - CALABARZON,LAGUNA,CITY OF SAN PEDRO,Poblacion Covered Court,Barangay Poblacion,"Monday, November 06, 2017"
,,5292,73597,043425,REGION IV-A - CALABARZON,LAGUNA,CITY OF SAN PEDRO,San Roque Elementary School,Barangay San Roque,"Monday, November 06, 2017"
,,5315,73709,043426,REGION IV-A - CALABARZON,LAGUNA,SANTA CRUZ (Capital),Pilot Evacuation Center,"El Rey Subd. Barangay Duhat Sta. Cruz, Laguna","Monday, November 06, 2017"
,,5289,73572,043427,REGION IV-A - CALABARZON,LAGUNA,SANTA MARIA,3F MUN. INTEGRATED ANNEX Building,"Barangay POB. II, SANTA MARIA, LAGUNA","Monday, November 06, 2017"
,,5289,73573,043427,REGION IV-A - CALABARZON,LAGUNA,SANTA MARIA,Barangay HALL (25 Barangay),25 BARANGAY HALL,"Monday, November 06, 2017"
,,5289,73574,043427,REGION IV-A - CALABARZON,LAGUNA,SANTA MARIA,ALTERNATIVE HOUSE (PRIVATE),25 BARANGAY ,"Monday, November 06, 2017"
,,5289,73575,043427,REGION IV-A - CALABARZON,LAGUNA,SANTA MARIA,CHURCH,"MORMON - POB III STA. MARIA, LAGUNA","Monday, November 06, 2017"
,,5289,73576,043427,REGION IV-A - CALABARZON,LAGUNA,SANTA MARIA,SCHOOLS - NATIONAL INTEGRATED SCHOOL,"POB IV STA. MARIA, LAGUNA","Monday, November 06, 2017"
,,5289,73577,043427,REGION IV-A - CALABARZON,LAGUNA,SANTA MARIA,PAANG BUNDOK ELEMTARY SCHOOL,"Barangay CAMBUJA STA. MARIA, LAGUNA","Monday, November 06, 2017"
,,5265,73326,043428,REGION IV-A - CALABARZON,LAGUNA,CITY OF SANTA ROSA,Command Center and Evacuation Center,"Tatlonghari St., Barangay Market Area, City of Santa Rosa, Laguna","Monday, November 06, 2017"
,,5278,73450,043429,REGION IV-A - CALABARZON,LAGUNA,SINILOAN,SINILOAN EVACUATION CENTER,"L. DE LEON ST.BarangayWAWA SINILOAN, LAGUNA","Monday, November 06, 2017"
,,5283,73531,043430,REGION IV-A - CALABARZON,LAGUNA,VICTORIA,Victoria Municipal Evacuation Center,"Barangay Nanhaya, Victoria, Laguna","Monday, November 06, 2017"
,,5283,73532,043430,REGION IV-A - CALABARZON,LAGUNA,VICTORIA,Tomas Daguinsin Elementary School,"Barangay San Roque, Victoria, Laguna","Monday, November 06, 2017"
,,5283,73533,043430,REGION IV-A - CALABARZON,LAGUNA,VICTORIA,San Roque National Highschool,"Barangay San Roque, Victoria, Laguna","Monday, November 06, 2017"
,,5283,73534,043430,REGION IV-A - CALABARZON,LAGUNA,VICTORIA,San Roque Multi-Purpose Building,"Barangay San Roque, Victoria, Laguna","Monday, November 06, 2017"
,,5283,73535,043430,REGION IV-A - CALABARZON,LAGUNA,VICTORIA,Pagalngan Elementary School ,"Barangay Pagalangan, Victoria, Laguna","Monday, November 06, 2017"
,,5283,73536,043430,REGION IV-A - CALABARZON,LAGUNA,VICTORIA,Gregorio Herradura Elementary School ,"Barangay Nanhaya, Victoria, Laguna","Monday, November 06, 2017"
,,5283,73537,043430,REGION IV-A - CALABARZON,LAGUNA,VICTORIA,Nanhaya Covered Court,"Barangay Nanhaya, Victoria, Laguna","Monday, November 06, 2017"
,,5283,73538,043430,REGION IV-A - CALABARZON,LAGUNA,VICTORIA,San Francisco Elementary School ,"Barangay San Francisco, Victoria Laguna","Monday, November 06, 2017"
,,5283,73539,043430,REGION IV-A - CALABARZON,LAGUNA,VICTORIA,San Francisco National Highschool ,"Barangay San Francisco, Victoria Laguna","Monday, November 06, 2017"
,,5283,73540,043430,REGION IV-A - CALABARZON,LAGUNA,VICTORIA,San Felix Elementary School,"Barangay San Felix, Victoria, Laguna","Monday, November 06, 2017"
,,5283,73541,043430,REGION IV-A - CALABARZON,LAGUNA,VICTORIA,Daniw Elementary School,"Barangay Daniw, Victoria, Laguna","Monday, November 06, 2017"
